Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate
fffe3100360035003300,15-02-2008,Female,Service,Yes,1,3,3.9,0.32
fffe31003100330033003000,10-10-2008,Female,Service,Yes,1,4,6,0.41
fffe3400360031003900,30-12-2008,Female,Product,Yes,4,6,7.8,0.59
fffe32003000360033003800,28-03-2008,Male,Service,Yes,1,2,6.6,0.48
fffe31003300300030003200,23-05-2008,Female,Service,Yes,3,5,6.3,
fffe33003000310038003800,26-04-2008,Female,Service,Yes,3,5,5.2,0.49
fffe32003500330035003000,03-08-2008,Male,Service,No,2,6,8.2,0.62
fffe3300360030003300,09-06-2008,Female,Service,No,3,4,5.8,0.34
fffe32003200310034003200,18-07-2008,Male,Service,No,2,6,8.7,0.73
fffe3900300030003500,20-08-2008,Female,Service,No,1,4,4.7,
fffe33003400360037003100,01-02-2008,Male,Service,Yes,3,4,6.1,0.4
fffe33003100300030003800,02-09-2008,Male,Product,No,2,4,7.9,0.61
fffe32003100380039003500,24-05-2008,Female,Product,No,3,7,8.9,
fffe31003300360031003800,14-08-2008,Male,Service,Yes,3,6,6.4,0.61
fffe32003200380036003900,28-01-2008,Male,Service,No,2,3,3.3,0.26
fffe32003000330030003900,17-11-2008,Male,Service,No,3,6,6.3,0.53
fffe32003800310033003100,23-04-2008,Male,Service,No,0,1,2.4,0.15
fffe32003600310039003400,28-04-2008,Female,Service,No,1,1,3.8,0.16
fffe32003900320030003600,19-03-2008,Female,Product,Yes,1,3,4.9,0.35
fffe32003000370039003000,10-10-2008,Female,Service,Yes,2,3,6.2,0.5
fffe31003000320033003800,16-04-2008,Male,Service,No,4,8,8.7,0.69
fffe31003200340031003200,12-07-2008,Male,Service,Yes,4,8,7.4,0.57
fffe31003500350038003500,01-09-2008,Female,Product,Yes,1,4,4.4,0.39
fffe31003400380037003100,03-03-2008,Female,Service,Yes,0,2,,0.15
fffe33003200300030003500,05-08-2008,Male,Service,No,2,4,6.6,0.59
fffe3300340037003400,05-06-2008,Female,Service,Yes,2,4,6.9,0.53
fffe32003100370030003800,29-04-2008,Male,Product,Yes,1,3,,0.28
fffe32003100390034003300,26-09-2008,Male,Product,No,3,8,8.4,0.8
fffe32003300300033003800,09-01-2008,Female,Service,No,2,3,3.4,0.28
fffe32003300320038003600,10-09-2008,Male,Service,No,0,1,0,0
fffe33003400370030003600,12-11-2008,Female,Product,Yes,3,5,6,0.46
fffe33003300390031003300,02-04-2008,Male,Product,No,2,6,7.3,0.71
fffe31003800320038003500,18-05-2008,Male,Service,No,4,8,8.2,0.75
fffe32003800300031003700,28-07-2008,Female,Service,Yes,1,4,5.1,0.3
fffe32003700390032003500,24-03-2008,Female,Product,No,2,4,6.2,0.57
fffe33003100310032003600,17-05-2008,Female,Service,Yes,3,4,5.6,0.42
fffe330038003500,29-10-2008,Female,Service,Yes,2,5,,0.37
fffe31003700350031003400,07-01-2008,Female,Product,Yes,1,4,6.7,
fffe31003400360038003300,23-07-2008,Female,Service,No,3,5,6.7,0.49
fffe31003600350035003600,07-02-2008,Male,Product,No,3,,7.2,0.61
fffe31003900300038003500,20-06-2008,Male,Service,Yes,1,2,4.7,0.29
fffe31003300320036003200,29-07-2008,Male,Service,Yes,2,5,4.3,0.36
fffe32003100310032003800,16-05-2008,Male,Service,No,4,,8.1,0.75
fffe390038003200,29-10-2008,Female,Service,No,4,8,8.5,0.88
fffe3300320036003500,03-12-2008,Male,Service,No,4,7,6.5,0.63
fffe33003000310034003900,20-08-2008,Male,Product,Yes,1,1,2.7,0.09
fffe32003100370031003900,17-05-2008,Female,Product,Yes,1,2,5.4,0.4
fffe32003000360031003600,09-03-2008,Female,Product,Yes,0,1,2.9,0.18
fffe32003200300035003400,19-11-2008,Female,Product,Yes,1,2,4.5,0.26
fffe33003400330039003100,16-07-2008,Male,Service,No,0,1,2,0.14
fffe32003300380036003200,28-07-2008,Male,Service,Yes,2,4,5.5,0.42
fffe3900380038003900,18-10-2008,Male,Product,No,2,3,3.6,0.2
fffe33003000300031003500,08-03-2008,Male,Product,Yes,4,6,8,0.68
fffe31003800380038003100,04-05-2008,Male,Product,Yes,2,4,4.3,0.25
fffe3800380038003600,21-11-2008,Male,Service,No,2,3,3.8,0.25
fffe32003400320037003500,04-06-2008,Male,Service,No,3,6,7.6,0.58
fffe3900330034003800,31-08-2008,Female,Service,No,1,4,6,0.52
fffe3800310035003600,02-06-2008,Male,Service,No,4,,8,0.74
fffe31003400360030003100,09-04-2008,Male,Service,No,4,6,7.7,0.69
fffe3400370038003500,01-07-2008,Male,Product,No,4,7,,0.62
fffe3500300034003000,17-01-2008,Female,Service,Yes,2,,,0.1
fffe32003100340030003100,24-11-2008,Male,Product,No,1,,5.9,0.52
fffe3600350034003300,15-02-2008,Male,Service,No,3,5,8,0.64
fffe3600390038003500,12-06-2008,Female,Product,Yes,1,4,4.6,0.4
fffe32003800390031003300,20-04-2008,Male,Product,No,2,5,6.1,0.54
fffe31003400350036003600,04-11-2008,Male,Product,Yes,2,7,7.9,0.71
fffe31003400310038003600,05-08-2008,Female,Product,Yes,1,3,4,0.3
fffe33003000310031003400,14-09-2008,Female,Product,Yes,0,1,2.7,0.13
fffe3600390035003000,13-03-2008,Male,Service,Yes,2,5,7,0.62
fffe3900370033003400,20-05-2008,Male,Service,No,2,4,4.5,0.35
fffe31003300360037003100,24-03-2008,Male,Service,No,3,4,7.1,0.5
fffe33003400380030003300,20-01-2008,Male,Service,Yes,3,4,6.1,0.5
fffe31003500340038003900,21-04-2008,Female,Service,Yes,1,3,5.9,0.43
fffe33003300350032003300,08-02-2008,Female,Product,No,3,6,6.8,0.6
fffe3100320035003200,02-11-2008,Female,Product,Yes,1,2,4.4,0.37
fffe32003700320036003000,30-09-2008,Male,Product,No,1,3,5.6,0.34
fffe31003100300039003400,18-02-2008,Female,Service,Yes,1,4,,0.38
fffe32003700320036003100,18-06-2008,Male,Service,Yes,3,6,7.3,0.55
fffe32003200380032003500,18-08-2008,Female,Service,No,3,6,5,0.38
fffe33003200320038003000,24-09-2008,Female,Service,No,3,7,7.2,0.73
fffe32003800380030003200,28-08-2008,Male,Service,Yes,1,4,5.5,0.41
fffe31003100360037003600,23-05-2008,Male,Product,Yes,3,4,5.5,0.45
fffe3700310037003200,10-02-2008,Male,Service,No,3,6,7.7,0.59
fffe3800370038003400,16-06-2008,Female,Service,No,2,3,4.5,0.26
fffe32003900340035003400,06-09-2008,Male,Service,Yes,2,3,5.3,0.38
fffe3400310036003700,26-01-2008,Female,Product,Yes,2,5,,0.37
fffe32003100370036003800,21-07-2008,Male,Product,Yes,1,3,5.3,0.41
fffe3100340039003000,04-06-2008,Male,Product,Yes,3,6,6,0.57
fffe32003000300037003600,30-05-2008,Male,Product,Yes,2,5,6.8,0.51
fffe31003300310038003200,05-06-2008,Female,Product,No,2,6,6.6,0.51
fffe31003800340032003900,20-09-2008,Female,Service,Yes,2,4,5.3,0.39
fffe32003600380037003000,05-10-2008,Male,Service,No,1,3,5.5,0.46
fffe31003500320034003400,14-02-2008,Female,Service,No,2,4,5.9,0.42
fffe32003700300036003400,02-11-2008,Female,Service,No,2,2,4.3,0.27
fffe32003000310038003100,26-03-2008,Female,Service,Yes,4,8,7.5,0.6
fffe31003900330039003300,19-08-2008,Male,Service,Yes,3,6,6.1,0.5
fffe3900380036003200,22-05-2008,Female,Product,Yes,2,5,5.4,0.48
fffe32003700310030003000,13-08-2008,Female,Product,Yes,3,6,5.1,0.4
fffe31003200330030003200,06-09-2008,Male,Product,Yes,0,1,4.3,0.23
fffe31003700380039003800,12-11-2008,Female,Service,No,3,7,9.4,
fffe33003300350036003800,25-11-2008,Female,Product,Yes,1,3,6,0.43
fffe3600320031003500,16-07-2008,Male,Product,Yes,3,5,,0.52
fffe3100360037003000,01-06-2008,Female,Product,No,1,2,3.3,0.26
fffe3200350032003800,07-09-2008,Female,Product,Yes,1,3,,0.34
fffe32003600390037003600,11-04-2008,Male,Service,No,4,10,9.9,0.97
fffe32003100310034003800,03-05-2008,Male,Service,Yes,2,3,5.6,0.49
fffe31003000360030003500,29-03-2008,Male,Service,No,3,7,6.1,0.55
fffe31003000390038003800,22-04-2008,Female,Product,No,3,,5.9,0.36
fffe32003300360034003300,21-07-2008,Male,Service,No,1,4,7,0.52
fffe3800320031003800,13-07-2008,Female,Service,Yes,3,,,0.4
fffe3100300032003300,23-11-2008,Male,Product,No,0,1,2.6,0.2
fffe32003600340038003500,28-09-2008,Male,Service,Yes,3,8,8.5,0.77
fffe32003400330038003200,03-03-2008,Male,Service,No,2,5,7.8,0.66
fffe31003300310031003600,02-10-2008,Female,Service,No,3,6,4.3,0.36
fffe32003600330033003200,02-06-2008,Female,Service,No,1,3,2.3,0.16
fffe32003000370032003800,19-05-2008,Female,Product,Yes,2,4,5.9,0.45
fffe32003300380037003500,17-12-2008,Female,Product,Yes,2,3,4.1,0.28
fffe3900320030003800,07-09-2008,Male,Service,No,2,4,7.1,0.58
fffe32003000350038003700,21-09-2008,Female,Service,No,3,4,5.7,0.44
fffe31003100340035003200,19-12-2008,Female,Service,No,2,4,6.5,0.64
fffe32003200310031003300,21-04-2008,Female,Service,Yes,2,4,6.1,0.41
fffe32003400350037003100,21-06-2008,Male,Service,No,4,7,8.3,0.72
fffe31003300380033003600,07-11-2008,Female,Service,Yes,1,3,,0.24
fffe31003100340039003200,03-03-2008,Male,Service,Yes,3,5,6.8,0.65
fffe3300310034003300,19-10-2008,Female,Product,Yes,4,8,8.7,0.79
fffe31003500340039003800,12-06-2008,Female,Service,No,1,2,,0.28
fffe31003100340033003900,23-01-2008,Female,Service,No,3,5,5.7,0.44
fffe32003200380038003600,21-10-2008,Female,Service,No,2,5,6.7,0.63
fffe32003400340037003300,06-03-2008,Male,Product,Yes,2,5,6.8,0.68
fffe32003400310032003500,03-03-2008,Female,Product,Yes,2,4,7.3,0.53
fffe32003200370034003800,13-10-2008,Male,Service,Yes,3,6,7.2,0.65
fffe3200340038003600,09-01-2008,Female,Service,Yes,2,3,,0.4
fffe31003300320039003200,27-03-2008,Female,Service,Yes,2,4,2.5,0.19
fffe32003400300032003900,24-10-2008,Male,Service,No,5,10,8.9,0.85
fffe310033003100,10-07-2008,Male,Product,Yes,1,3,4.3,0.33
fffe33003300350034003500,06-10-2008,Male,Product,Yes,2,3,3.1,0.25
fffe32003000310035003800,13-06-2008,Male,Service,No,2,6,6.6,0.52
fffe3300320039003500,06-11-2008,Female,Service,No,4,7,7.9,0.68
fffe31003000390033003100,17-06-2008,Male,Service,No,2,5,8.7,0.69
fffe32003800330035003300,19-12-2008,Female,Service,No,3,5,5.6,0.41
fffe3100320036003100,18-09-2008,Male,Product,Yes,2,4,5.7,
fffe32003400350037003000,28-07-2008,Female,Service,No,3,6,6.4,0.46
fffe33003100340034003100,21-03-2008,Male,Service,Yes,2,5,8.6,0.68
fffe3100360038003700,22-07-2008,Female,Service,Yes,0,1,2.4,0.06
fffe3400350031003400,24-09-2008,Female,Service,Yes,2,3,6.6,0.49
fffe3100350033003300,18-02-2008,Male,Product,No,2,4,6.9,0.62
fffe3400390035003800,03-12-2008,Female,Product,Yes,1,3,4.7,0.39
fffe31003500390033003200,22-01-2008,Male,Service,No,2,,8.1,0.62
fffe33003300340031003400,10-02-2008,Male,Product,Yes,1,2,2.4,0.18
fffe32003700320034003300,10-07-2008,Female,Service,Yes,2,5,5.5,0.38
fffe31003200350034003700,31-08-2008,Female,Service,No,3,6,7.7,0.63
fffe31003900370038003600,18-12-2008,Male,Product,Yes,2,4,5,0.34
fffe32003300360030003200,18-05-2008,Female,Service,No,3,6,5.8,0.55
fffe33003500300030003000,18-03-2008,Female,Service,Yes,4,8,9.9,0.86
fffe3400330030003900,05-06-2008,Female,Service,No,0,1,0,0
fffe33003000310030003500,28-02-2008,Male,Service,Yes,2,4,4.9,0.38
fffe31003400350031003600,10-08-2008,Male,Product,Yes,2,5,4.6,0.32
fffe3400330036003200,11-05-2008,Female,Product,No,3,5,4.3,0.38
fffe3100350030003100,19-03-2008,Female,Product,Yes,1,1,4,
fffe32003400320033003100,07-02-2008,Male,Service,No,0,1,4,0.21
fffe32003600370030003700,25-11-2008,Female,Service,Yes,4,7,5.8,0.56
fffe33003200340039003500,11-09-2008,Female,Service,No,2,6,8.6,0.7
fffe31003100340033003300,12-01-2008,Female,Service,Yes,1,2,,0.28
fffe3300390037003200,27-07-2008,Male,Product,No,3,7,8.2,0.72
fffe33003000330036003800,11-02-2008,Male,Service,Yes,3,5,5.7,0.47
fffe32003800390036003600,10-09-2008,Male,Service,No,3,5,7.4,0.68
fffe31003500340034003400,13-10-2008,Female,Product,No,4,9,8.4,0.81
fffe31003500380032003700,03-12-2008,Female,Service,No,0,1,,0.02
fffe32003200380031003700,26-07-2008,Female,Service,Yes,1,3,2.9,0.17
fffe33003000360037003700,04-03-2008,Female,Product,Yes,3,5,6.5,0.45
fffe31003200310033003700,21-08-2008,Male,Service,Yes,1,3,4.3,0.3
fffe3900330030003700,22-07-2008,Male,Service,No,2,4,4.6,0.33
fffe32003400390030003500,30-10-2008,Female,Product,Yes,2,2,4.1,0.24
fffe32003500390036003900,22-05-2008,Female,Service,No,2,6,6.2,0.53
fffe31003800390037003500,09-05-2008,Male,Service,Yes,1,2,2.7,0.14
fffe32003100330031003000,02-07-2008,Male,Service,Yes,4,6,7.8,0.59
fffe31003500310035003600,25-02-2008,Male,Product,No,3,,,0.56
fffe32003500330030003700,07-01-2008,Female,Service,Yes,2,4,6,0.58
fffe31003500300036003900,17-03-2008,Female,Product,No,2,5,5.5,0.49
fffe32003100350037003400,11-06-2008,Male,Product,No,4,9,8,0.77
fffe32003300350032003300,16-06-2008,Male,Product,No,3,6,6.6,0.58
fffe3200300033003200,13-09-2008,Male,Product,No,5,9,,0.87
fffe31003700380038003300,29-11-2008,Female,Service,No,1,3,,0.32
fffe3200390035003200,24-09-2008,Female,Service,Yes,2,5,6.9,0.53
fffe3600360030003100,24-09-2008,Male,Service,No,3,6,7.3,0.51
fffe33003000330032003500,06-08-2008,Female,Product,No,3,7,8.3,0.85
fffe31003500320036003600,12-03-2008,Female,Product,No,3,6,6.3,0.48
fffe31003700380031003300,21-01-2008,Female,Service,Yes,2,3,5.9,
fffe3400390031003800,11-07-2008,Male,Service,No,2,3,4.5,0.32
fffe32003400360033003100,12-05-2008,Female,Service,No,1,4,5.1,0.3
fffe32003800300032003700,22-02-2008,Male,Service,Yes,2,3,5.6,0.47
fffe31003300360038003800,23-04-2008,Male,Product,Yes,1,2,4.7,0.35
fffe3600330037003100,06-11-2008,Male,Product,Yes,3,5,7,0.5
fffe33003200300031003000,07-01-2008,Female,Product,Yes,0,1,2.4,0.06
fffe31003300300035003300,06-10-2008,Male,Service,Yes,1,2,3.5,0.22
fffe32003000340038003700,30-07-2008,Male,Service,No,1,2,,0.31
fffe32003800300037003700,21-07-2008,Male,Service,No,4,7,7.2,0.69
fffe3200340032003300,13-08-2008,Male,Service,Yes,1,4,5.1,0.4
fffe33003100350030003900,13-06-2008,Male,Service,Yes,3,6,7.7,0.65
fffe33003000380032003600,26-10-2008,Female,Product,Yes,1,4,6.1,0.43
fffe32003300380038003600,17-04-2008,Male,Product,No,3,5,6.2,0.53
fffe3600370035003900,26-11-2008,Male,Service,Yes,3,5,,0.34
fffe33003000380031003000,15-05-2008,Male,Product,No,3,6,8.4,0.65
fffe33003000310036003000,25-06-2008,Female,Product,No,4,9,7.5,0.72
fffe31003600310038003400,07-10-2008,Male,Service,No,1,4,6.1,0.5
fffe31003800310036003300,23-03-2008,Female,Product,No,2,5,5.7,0.54
fffe3500370032003200,25-08-2008,Female,Service,Yes,3,7,8.8,0.73
fffe3100300036003600,02-08-2008,Male,Product,No,3,7,7.7,0.56
fffe31003200320038003700,10-03-2008,Female,Product,Yes,1,1,4.7,0.24
fffe32003900380038003300,01-05-2008,Female,Service,Yes,2,4,5.5,0.47
fffe31003100350032003300,25-08-2008,Male,Service,No,2,4,6,0.57
fffe31003600360036003300,26-12-2008,Female,Product,No,1,1,1.3,0.07
fffe3800360034003500,27-11-2008,Female,Service,Yes,0,1,0.4,
fffe33003200350030003400,02-10-2008,Female,Product,Yes,2,4,4,0.33
fffe31003300310034003100,22-01-2008,Male,Service,Yes,3,5,4.6,0.34
fffe32003800350034003200,07-12-2008,Female,Service,Yes,1,1,0,0.01
fffe32003800310032003600,20-01-2008,Male,Product,Yes,3,5,7.2,0.51
fffe33003300330037003800,11-06-2008,Male,Product,No,3,6,7,0.66
fffe31003100300037003900,22-04-2008,Female,Product,Yes,0,1,3.6,0.18
fffe3300310031003200,05-04-2008,Male,Service,Yes,2,4,5.6,0.54
fffe3800380031003000,09-02-2008,Female,Service,No,1,1,,0.25
fffe3500370030003100,29-03-2008,Female,Service,Yes,3,6,6.7,0.49
fffe33003300300035003300,18-07-2008,Male,Service,No,4,10,10,0.97
fffe32003400320030003500,23-09-2008,Male,Service,No,4,8,6.6,0.52
fffe32003900380036003400,23-03-2008,Male,Service,No,2,3,4.7,0.32
fffe32003400340031003000,03-01-2008,Female,Service,No,3,6,6.8,0.52
fffe31003600330034003200,09-05-2008,Female,Service,No,2,3,3.1,0.19
fffe31003500330033003100,05-02-2008,Female,Product,No,4,7,6.9,0.55
fffe3500310039003300,30-12-2008,Female,Product,No,2,6,8.5,0.74
fffe31003300390031003500,14-05-2008,Female,Product,Yes,2,3,5.2,
fffe32003200340031003500,16-02-2008,Female,Service,Yes,2,4,3.3,0.25
fffe32003200380034003700,27-04-2008,Male,Service,Yes,4,7,6.5,0.57
fffe3900300031003100,21-03-2008,Female,Service,Yes,3,5,5.3,0.5
fffe31003800390034003500,27-12-2008,Male,Product,Yes,3,,,0.66
fffe32003200340039003200,23-08-2008,Female,Product,No,1,3,4.6,0.37
fffe32003400370030003000,06-02-2008,Male,Product,Yes,4,6,7,0.53
fffe33003400340037003600,31-08-2008,Male,Product,Yes,0,2,2.8,0.21
fffe31003500360033003300,28-10-2008,Male,Product,No,1,3,4.3,0.36
fffe3300380039003000,08-08-2008,Male,Service,Yes,2,4,6.8,0.52
fffe32003800370036003300,11-06-2008,Female,Service,Yes,0,1,2.5,0.15
fffe32003100300038003800,10-04-2008,Male,Service,No,3,6,5.2,0.48
fffe31003400340030003800,09-01-2008,Female,Service,Yes,2,4,,0.4
fffe31003700320038003200,06-03-2008,Female,Service,Yes,1,1,3.6,0.23
fffe31003000330038003300,07-08-2008,Female,Service,No,3,7,6.8,0.51
fffe33003300310037003500,07-04-2008,Female,Product,Yes,2,5,4.8,0.37
fffe31003000380033003200,31-12-2008,Female,Product,No,5,10,10,1
fffe32003000390038003600,19-12-2008,Male,Product,Yes,2,6,7.2,0.66
fffe32003500390032003400,11-08-2008,Male,Service,No,3,5,7.3,0.67
fffe32003100340037003600,28-07-2008,Female,Service,No,1,3,5.7,
fffe33003100320033003200,12-09-2008,Male,Service,No,2,5,6.8,0.57
fffe31003700320030003900,16-11-2008,Female,Service,Yes,2,4,5.7,0.38
fffe31003400320035003300,08-03-2008,Female,Service,No,1,3,3.7,0.2
fffe32003200350035003700,23-06-2008,Male,Service,Yes,2,,7.6,0.65
fffe3500310036003300,20-11-2008,Female,Service,Yes,2,2,1.7,0.08
fffe32003600320039003200,29-02-2008,Female,Product,Yes,1,1,3.5,0.25
fffe3400370032003900,23-06-2008,Female,Service,No,2,5,6.3,0.61
fffe31003600390039003600,10-12-2008,Female,Product,Yes,1,1,,0.09
fffe310033003500,08-01-2008,Female,Service,No,1,,3.8,0.26
fffe32003200350034003800,19-10-2008,Male,Service,No,3,7,6.7,0.52
fffe32003300380033003900,29-07-2008,Female,Product,Yes,3,6,7.3,0.51
fffe31003800310037003500,01-02-2008,Male,Service,Yes,3,8,,0.71
fffe3100360038003300,27-07-2008,Male,Service,No,4,8,8.8,0.82
fffe310030003100,20-05-2008,Male,Service,No,2,3,6.3,0.48
fffe31003100330035003200,14-11-2008,Female,Service,No,1,3,4.6,0.4
fffe32003300390035003500,03-02-2008,Female,Product,Yes,1,3,4.2,0.23
fffe32003400330032003000,16-11-2008,Male,Product,No,2,5,7.2,0.56
fffe31003800320030003700,01-10-2008,Female,Product,No,2,2,2.5,0.11
fffe32003300320039003400,26-05-2008,Male,Product,Yes,2,3,3.8,0.2
fffe33003000380038003800,12-01-2008,Male,Product,No,4,9,7.8,0.73
fffe3500370030003800,04-06-2008,Female,Service,No,2,5,6.7,0.53
fffe31003300350032003400,04-02-2008,Female,Product,Yes,1,4,,0.35
fffe31003200300030003600,01-02-2008,Female,Service,No,2,5,6.9,0.52
fffe31003600390032003100,13-10-2008,Female,Service,Yes,1,4,5.2,0.3
fffe33003100330036003100,29-03-2008,Female,Service,Yes,1,3,5.4,0.35
fffe3500310039003600,22-10-2008,Male,Service,No,3,4,,0.43
fffe32003900370030003100,21-03-2008,Male,Service,Yes,4,6,6.2,0.58
fffe3900340030003400,26-08-2008,Male,Service,No,3,5,6.1,0.59
fffe31003600360035003200,20-05-2008,Female,Service,Yes,2,4,4.2,0.31
fffe32003800370034003000,20-05-2008,Female,Service,Yes,3,6,6.1,0.47
fffe32003400380033003300,25-08-2008,Male,Service,Yes,3,5,6.4,0.46
fffe3300300030003400,13-01-2008,Male,Service,No,3,,7.3,0.61
fffe3300310037003400,20-10-2008,Female,Service,Yes,3,4,7.2,0.5
fffe31003400300036003900,22-11-2008,Male,Service,No,2,4,,
fffe33003100330038003000,30-10-2008,Female,Service,No,3,4,5,0.26
fffe31003200310035003700,25-08-2008,Female,Product,Yes,4,9,7.7,0.79
fffe3800340036003300,07-10-2008,Female,Service,No,1,3,6.2,0.5
fffe32003300300035003600,11-07-2008,Male,Service,No,2,5,7.2,0.62
fffe32003000380032003900,11-06-2008,Male,Service,Yes,3,5,,0.44
fffe340034003100,26-10-2008,Male,Product,Yes,0,,3.4,0.27
fffe33003400390037003200,17-12-2008,Female,Service,Yes,4,6,7.7,0.67
fffe31003300370030003500,23-02-2008,Female,Product,Yes,2,5,4.4,0.33
fffe31003400360037003000,03-11-2008,Male,Service,Yes,1,3,,0.31
fffe31003800300032003900,28-09-2008,Female,Service,No,0,1,0.9,0.06
fffe330039003700,12-10-2008,Female,Service,Yes,2,6,7.4,0.55
fffe3300360030003400,11-12-2008,Female,Service,Yes,0,1,1.4,0.08
fffe31003000360036003100,24-04-2008,Female,Service,Yes,1,4,5.2,0.33
fffe370030003000,16-08-2008,Male,Service,No,3,3,,0.28
fffe33003200330039003100,22-11-2008,Female,Service,No,1,3,4.8,0.4
fffe31003600390032003400,10-09-2008,Male,Service,No,3,4,6.7,0.49
fffe31003300380039003300,07-09-2008,Male,Service,No,3,6,,0.55
fffe32003700380035003600,24-04-2008,Female,Product,Yes,1,2,3.5,0.24
fffe32003400330030003300,27-10-2008,Female,Product,No,0,1,0.1,0.02
fffe32003600380035003500,09-08-2008,Female,Service,Yes,0,1,4.6,0.29
fffe31003000320035003000,13-06-2008,Male,Product,No,3,7,8.2,0.7
fffe33003000360034003900,06-05-2008,Male,Service,No,5,10,9.5,0.86
fffe32003200350036003800,13-04-2008,Male,Product,Yes,3,5,7,0.49
fffe3100300038003300,17-01-2008,Male,Product,Yes,2,4,5.7,0.4
fffe33003200300035003700,02-07-2008,Male,Service,Yes,2,3,6,0.39
fffe32003500360034003100,03-10-2008,Male,Service,Yes,3,4,7.1,0.5
fffe32003100340033003100,20-06-2008,Female,Service,Yes,2,6,6.3,0.55
fffe32003600300030003100,14-03-2008,Male,Service,No,2,5,8,0.61
fffe33003200370036003800,24-01-2008,Female,Service,Yes,3,6,5.2,0.38
fffe32003600300035003700,30-04-2008,Female,Service,No,3,5,4,0.35
fffe32003700310030003100,05-08-2008,Female,Service,Yes,1,3,6.4,0.44
fffe31003800360032003700,14-03-2008,Female,Service,Yes,0,1,3,0.15
fffe3200390037003900,17-07-2008,Female,Service,Yes,2,5,6.3,0.41
fffe31003600310033003000,14-11-2008,Female,Service,Yes,3,5,6.3,0.43
fffe320033003600,13-06-2008,Male,Service,No,3,4,5.6,0.32
fffe31003200320038003400,18-02-2008,Female,Service,Yes,2,4,5.8,0.36
fffe32003400330034003000,29-03-2008,Male,Product,Yes,0,2,1.9,0.12
fffe31003500300034003700,25-03-2008,Female,Product,No,2,5,7.8,0.58
fffe31003200390030003800,14-03-2008,Female,Product,Yes,1,3,4.3,0.34
fffe32003500350036003400,07-08-2008,Male,Product,No,3,5,6.5,0.51
fffe32003100360030003700,11-02-2008,Male,Product,Yes,3,4,5,0.43
fffe31003100360032003600,16-07-2008,Male,Service,Yes,1,,4.1,0.25
fffe3200330038003100,06-06-2008,Male,Product,Yes,1,2,4.1,0.23
fffe3400320037003200,14-05-2008,Male,Service,Yes,1,3,5.9,0.47
fffe3200310036003500,08-06-2008,Male,Service,Yes,1,3,5.7,0.4
fffe32003600310039003800,25-08-2008,Male,Service,Yes,3,5,3.6,0.31
fffe32003500360032003400,04-03-2008,Female,Service,No,3,6,7.4,0.54
fffe32003800310036003300,05-08-2008,Female,Product,No,3,5,5.5,0.47
fffe3500320039003900,20-07-2008,Female,Service,Yes,1,2,6.2,0.43
fffe32003000340037003600,14-12-2008,Male,Product,No,3,5,5.5,0.37
fffe31003500320033003700,14-09-2008,Male,Product,Yes,3,4,6.2,0.47
fffe32003600360039003900,11-09-2008,Female,Product,No,2,4,5.2,0.46
fffe31003900390039003500,20-05-2008,Male,Product,Yes,2,2,1.2,0.04
fffe31003000350030003600,12-09-2008,Male,Service,Yes,3,4,4.6,
fffe32003400320031003700,05-01-2008,Male,Service,Yes,2,3,2.9,0.23
fffe32003200360030003400,31-05-2008,Female,Product,Yes,2,4,5.7,0.35
fffe31003500350033003900,23-12-2008,Female,Product,No,0,1,2.4,0.06
fffe32003200300037003100,24-03-2008,Male,Service,No,3,,,0.68
fffe3400390036003500,06-08-2008,Female,Product,Yes,3,6,7.3,0.6
fffe31003900300033003100,06-06-2008,Female,Product,No,4,6,,
fffe31003600350030003700,13-07-2008,Male,Product,No,3,6,7.5,0.55
fffe32003900390034003500,18-01-2008,Male,Service,No,3,6,7.2,0.63
fffe31003700370031003000,01-03-2008,Male,Service,No,1,3,4.1,0.33
fffe31003100370034003900,07-10-2008,Female,Service,Yes,1,2,2.7,0.14
fffe3400340037003300,28-11-2008,Female,Service,Yes,2,5,8.1,0.7
fffe31003300380038003500,29-10-2008,Male,Service,Yes,3,6,5.7,0.5
fffe32003700370033003900,17-06-2008,Female,Service,No,2,5,7.3,0.62
fffe33003300320030003100,10-05-2008,Female,Service,No,3,5,6.6,0.43
fffe31003500350038003600,15-05-2008,Male,Product,Yes,0,1,1.3,0.09
fffe390036003900,03-12-2008,Female,Service,Yes,3,5,8.2,
fffe33003200380032003000,01-01-2008,Female,Product,No,2,3,3.7,0.16
fffe31003100,21-08-2008,Male,Product,Yes,3,5,,0.32
fffe32003200390031003000,29-11-2008,Female,Service,No,3,5,6.1,0.45
fffe31003300390032003200,12-12-2008,Female,Service,Yes,2,4,4.1,0.33
fffe31003600310036003400,26-05-2008,Male,Service,No,3,5,5.4,0.42
fffe32003300390039003800,16-04-2008,Female,Product,Yes,3,4,6.5,0.44
fffe33003100330035003900,22-12-2008,Female,Product,No,1,4,4.9,0.4
fffe3800350035003700,27-10-2008,Female,Service,No,4,7,6.4,0.61
fffe33003200330033003600,19-06-2008,Male,Service,Yes,2,3,4.5,0.27
fffe31003700350036003900,05-10-2008,Female,Service,Yes,2,4,4.7,0.23
fffe31003400310037003500,06-01-2008,Female,Service,Yes,3,6,6.6,0.43
fffe31003700390036003000,10-01-2008,Male,Product,No,3,6,,0.46
